label,smile,brow_tension,jaw_open,eye_open
nervous,0.23503,0.72006,0.632323,0.447753
nervous,0.120358,0.639245,0.399323,0.226745
nervous,0.234241,0.63724,0.790017,0.483572
nervous,0.194367,0.576387,0.583546,0.489127
nervous,0.155928,0.299601,0.822116,0.388591
nervous,0.16011,0.640134,0.637465,0.699503
nervous,0.204238,0.694125,0.788768,0.42895
nervous,0.067394,0.516239,0.672219,0.341567
nervous,0.20164,0.714228,0.542877,0.305796
nervous,0.200009,0.594881,0.670765,0.45735
nervous,0.068367,0.708339,0.523052,0.603817
nervous,0.124365,0.289483,0.372745,0.482477
nervous,0.082827,0.459136,0.559537,0.681413
nervous,0.222686,0.596061,0.971725,0.363907
nervous,0.163742,0.522511,0.679298,0.806967
nervous,0.080853,0.681001,0.69913,0.479202
nervous,0.08648,0.449891,0.582877,0.543515
nervous,0.131525,0.589127,0.704778,0.557681
nervous,0.167004,0.809131,0.661721,0.481489
nervous,0.11553,0.36418,0.78481,0.430125
nervous,0.207318,0.791313,0.647857,0.887085
nervous,0.238198,0.609591,0.429567,0.420374
nervous,0.114909,0.597536,0.556199,0.727449
nervous,0.266831,0.383818,0.5695,0.562879
nervous,0.179734,0.503449,0.756982,0.49204
nervous,0.182646,0.541038,0.888286,0.429801
nervous,0.279143,0.441596,0.791941,0.548528
nervous,0.076043,0.851662,0.300444,0.378968
nervous,0.360148,0.780418,0.677702,0.433947
nervous,0.214496,0.711238,0.679307,0.38248
nervous,0.245121,0.568273,1.0,0.318171
nervous,0.285791,0.612266,0.376558,0.671797
nervous,0.317314,0.559627,0.901233,0.39698
nervous,0.172648,0.493902,0.468392,0.409803
nervous,0.128797,0.46415,0.179507,0.447235
nervous,0.413677,0.622441,0.585206,0.631403
nervous,0.187922,0.441898,0.619494,0.413861
nervous,0.21025,0.546769,0.503353,0.634661
nervous,0.414122,0.415447,0.813034,0.774279
nervous,0.171826,0.624246,0.422822,0.455365
nervous,0.166416,0.473854,0.53817,0.687541
nervous,0.141902,0.733968,0.37267,0.473859
nervous,0.084061,0.45235,0.566312,0.729463
nervous,0.254047,0.484999,0.434582,0.469809
nervous,0.228448,0.4883,0.884888,0.694531
nervous,0.0,0.401262,0.545323,0.419093
nervous,0.168972,0.565174,0.593684,0.596193
nervous,0.168279,0.496169,0.73717,0.424193
nervous,0.180574,0.491887,0.776674,0.566003
nervous,0.16098,0.436051,0.828938,0.577919
nervous,0.0,0.840329,0.656063,0.458109
nervous,0.200008,0.487396,0.501749,0.574134
nervous,0.041398,0.424723,0.507468,0.549174
nervous,0.270122,0.364264,0.613474,0.54876
nervous,0.24239,0.63634,0.581577,0.675263
nervous,0.217614,0.367239,0.432465,0.676901
nervous,0.075392,0.449069,0.505229,0.462497
nervous,0.184703,0.319925,0.502265,0.532156
nervous,0.119678,0.650853,0.655007,0.306639
nervous,0.096785,0.545105,0.58282,0.715198
nervous,0.23978,0.281468,0.566388,0.474479
nervous,0.193304,0.713969,0.313347,0.692682
nervous,0.30295,0.545691,0.326076,0.524143
nervous,0.240647,0.632025,0.907017,0.723733
nervous,0.146399,0.582009,1.0,0.358193
nervous,0.08237,0.684741,0.659656,0.554437
nervous,0.210658,0.696592,0.724394,0.702351
nervous,0.249831,0.714721,0.580572,0.594027
nervous,0.261739,0.650524,0.53257,0.651566
nervous,0.300649,0.290049,0.564723,0.726749
nervous,0.154067,0.788931,0.754075,0.448575
nervous,0.184842,0.556134,0.413511,0.527718
nervous,0.149317,0.40051,0.717966,0.856805
nervous,0.255519,0.537596,0.54961,0.489156
nervous,0.360614,0.64688,0.407667,0.556005
nervous,0.22495,0.669285,0.585,0.501575
nervous,0.272174,0.773048,0.737699,0.367563
nervous,0.380996,0.457942,0.614463,0.527674
nervous,0.057043,0.41281,0.580098,0.298574
nervous,0.171453,0.586929,0.652699,0.337425
nervous,0.236909,0.665915,0.638014,0.667109
nervous,0.201941,0.614525,0.337482,0.425711
nervous,0.140724,0.085323,0.701068,0.651468
nervous,0.163489,0.665324,0.618785,0.793655
nervous,0.202458,0.597132,0.566387,0.462197
nervous,0.278817,0.498864,0.625141,0.615429
nervous,0.339761,0.800643,0.777401,0.641831
nervous,0.117953,0.561363,0.47113,0.596044
nervous,0.061814,0.433359,0.56441,0.312995
nervous,0.134505,0.308771,0.677388,0.591586
nervous,0.302534,0.242387,0.765376,0.590858
nervous,0.196446,0.342259,0.645586,0.523929
nervous,0.057936,0.626999,0.68082,0.369156
nervous,0.0,0.568911,0.589047,0.553182
nervous,0.095583,0.713292,0.646585,0.553739
nervous,0.219633,0.477058,0.479325,0.202063
nervous,0.195808,0.585004,0.657685,0.559402
nervous,0.223933,0.658282,0.604951,0.606447
nervous,0.203201,0.545629,0.649876,0.441518
nervous,0.108589,0.731286,0.634573,0.549077
nervous,0.198868,0.712866,0.507458,0.226378
nervous,0.220525,0.457646,0.829917,0.246078
nervous,0.087608,0.533146,0.495643,0.47223
nervous,0.256978,0.508444,0.585135,0.548764
nervous,0.168449,0.516961,0.700638,0.5992
nervous,0.175682,0.4954,0.768635,0.325803
nervous,0.200212,0.532123,0.6233,0.375944
nervous,0.155638,0.635537,0.521102,0.363258
nervous,0.12393,0.778573,0.617701,0.568863
nervous,0.280812,0.753369,0.614386,0.761961
nervous,0.131166,0.458653,0.88736,0.458637
nervous,0.157088,0.384011,0.822506,0.299634
nervous,0.216698,0.291089,0.717419,0.576156
nervous,0.125815,0.26736,0.652451,0.26133
nervous,0.186027,0.708043,0.623759,0.664927
nervous,0.284634,0.624291,0.270057,0.626151
nervous,0.184451,0.542788,1.0,0.603247
nervous,0.135201,0.554607,0.784366,0.285773
nervous,0.100115,0.541238,0.534198,0.545158
nervous,0.239258,0.4586,0.723195,0.454863
nervous,0.155287,0.258486,0.315528,0.71581
nervous,0.294855,0.733138,0.625474,0.571717
nervous,0.210499,0.710081,0.74087,0.669599
nervous,0.108353,0.557509,0.53562,0.392899
nervous,0.02758,0.431168,0.649664,0.547699
nervous,0.111469,0.591856,0.890031,0.615681
nervous,0.242692,0.439902,0.711417,0.361178
nervous,0.129802,0.4822,0.571235,0.658259
nervous,0.200459,0.560603,0.569799,0.472984
nervous,0.139746,0.522393,0.361913,0.179326
nervous,0.284458,0.678189,0.734826,0.196531
nervous,0.162789,0.657381,0.602357,0.329579
nervous,0.126721,0.552667,0.406447,0.546618
nervous,0.08092,0.488846,0.481485,0.565792
nervous,0.159641,0.686045,0.626092,0.657022
nervous,0.01159,0.553424,0.717255,0.598196
nervous,0.229926,0.720167,0.710983,0.755088
nervous,0.253403,0.54482,0.37399,0.342156
nervous,0.154595,0.555712,0.538355,0.383459
nervous,0.180736,0.745198,0.355235,0.133951
nervous,0.151405,0.084172,0.827883,0.564556
nervous,0.200066,0.736138,0.527276,0.369707
nervous,0.173546,0.722585,0.392529,0.345679
nervous,0.054595,0.4976,0.575285,0.341014
nervous,0.211768,0.337332,1.0,0.64063
nervous,0.208358,0.534334,0.767564,0.436216
nervous,0.102606,0.585488,0.509501,0.842385
nervous,0.06123,0.370066,0.665033,0.501685
nervous,0.205296,0.552099,0.857294,0.456253
nervous,0.163154,0.48315,0.692548,0.60112
nervous,0.203296,0.404709,0.498874,0.47343
nervous,0.191214,0.726154,0.556279,0.472171
nervous,0.085829,0.602354,0.534283,0.461805
nervous,0.220668,0.451864,0.543242,0.637315
nervous,0.251795,0.656316,0.878845,0.33026
nervous,0.264429,0.819088,0.435899,0.287247
nervous,0.231127,0.636586,0.500553,0.421857
nervous,0.142898,0.524003,0.551341,0.547749
nervous,0.089318,0.781774,0.700869,0.700951
nervous,0.098951,0.517935,0.526727,0.662632
nervous,0.352164,0.503102,0.78666,0.739122
nervous,0.129535,0.493116,0.749075,0.302262
nervous,0.308152,0.468148,0.432648,0.485679
nervous,0.203623,0.720494,0.446467,0.636925
nervous,0.120401,0.521817,0.626834,0.82528
nervous,0.174034,0.660456,0.527747,0.399757
nervous,0.211928,0.323435,0.678269,0.498549
nervous,0.191242,0.457759,0.727446,0.526122
nervous,0.220702,0.262391,0.562058,0.692561
nervous,0.096317,0.438367,0.754674,0.506245
nervous,0.310496,0.536608,0.630897,0.365678
nervous,0.228187,0.641317,0.661304,0.63824
nervous,0.15089,0.525534,0.655804,0.382404
nervous,0.179043,0.493608,0.793014,0.492688
nervous,0.260801,0.945863,0.318537,0.280664
nervous,0.084377,0.404599,0.676491,0.44346
nervous,0.164186,0.508209,0.964606,0.577974
nervous,0.13841,0.678763,0.38216,0.776584
nervous,0.307382,0.60617,0.570609,0.530258
nervous,0.282585,0.734289,0.592312,0.610316
nervous,0.081507,0.688392,0.309531,0.673094
nervous,0.057835,0.736411,0.675721,0.615464
nervous,0.07172,0.635391,0.598462,0.296502
nervous,0.135662,0.846193,0.612422,0.413197
nervous,0.210803,0.587654,0.780212,0.631866
nervous,0.257576,0.410735,0.510587,0.323894
nervous,0.19792,0.588438,0.663992,0.571168
nervous,0.185164,0.443505,0.58915,0.597236
nervous,0.109381,0.361698,0.534736,0.644096
nervous,0.050617,0.333639,0.926415,0.242337
nervous,0.250751,0.712681,0.540305,0.58851
nervous,0.213905,0.627062,0.815474,0.717798
nervous,0.185128,0.380595,0.846078,0.511511
nervous,0.0,0.322448,0.590615,0.537633
nervous,0.227343,0.471897,0.592792,0.372376
nervous,0.129015,0.456942,0.723008,0.44956
nervous,0.089977,0.709562,0.605194,0.661222
nervous,0.081155,0.398614,0.238518,0.624014
nervous,0.08043,0.462653,0.538104,0.760227
nervous,0.161846,0.403486,0.581174,0.387729
nervous,0.264111,0.54752,0.596172,0.440388
nervous,0.060817,0.536108,0.328022,0.549451
nervous,0.239961,0.832124,0.605922,0.645272
nervous,0.0,0.669313,0.610768,0.509449
nervous,0.228548,0.776444,0.729076,0.487128
nervous,0.243941,0.637703,0.562612,0.571698
nervous,0.16628,0.383935,0.777346,0.725149
nervous,0.220229,0.506035,0.769309,0.686144
nervous,0.215459,0.77297,0.840676,0.375906
nervous,0.06278,0.570509,0.702972,0.517675
nervous,0.218041,0.648918,0.830794,0.377436
nervous,0.212635,0.576064,0.559345,0.332442
nervous,0.309639,0.422206,0.568621,0.515828
nervous,0.138541,0.46394,0.746189,0.759143
nervous,0.040427,0.431138,0.679067,0.272149
nervous,0.141372,0.60185,0.684312,0.652558
nervous,0.16784,0.611839,0.543681,0.592717
nervous,0.227852,0.606746,0.511738,0.69604
nervous,0.189213,0.704397,0.564554,0.555085
nervous,0.262358,0.502281,0.569418,0.47172
nervous,0.238599,0.513225,0.556884,0.385866
nervous,0.201858,0.437012,0.500508,0.238197
nervous,0.128998,0.532822,1.0,0.628727
nervous,0.053705,0.510119,0.743604,0.596574
nervous,0.256916,0.627044,0.877097,0.519358
nervous,0.193675,0.558544,0.701869,0.465532
nervous,0.267333,0.632425,0.644967,0.961871
nervous,0.05508,0.547321,0.807449,0.59067
nervous,0.200969,0.545926,0.601006,0.758247
nervous,0.04455,0.653311,0.811273,0.504008
nervous,0.068178,0.504612,0.285395,0.694539
nervous,0.184671,0.5645,0.514807,0.664816
nervous,0.31545,0.851088,0.63695,0.62158
nervous,0.095591,0.473275,0.580676,0.463832
nervous,0.17684,0.547579,0.768435,0.709957
nervous,0.146458,0.35253,0.368491,0.159974
nervous,0.202352,0.465188,0.650778,0.358739
nervous,0.084298,0.51539,0.951256,0.502325
nervous,0.08986,0.701776,0.502759,0.464548
nervous,0.176166,0.451785,0.759269,0.662426
nervous,0.135884,0.437293,0.762403,0.545548
nervous,0.167281,0.436413,0.62498,0.623957
nervous,0.101342,0.354509,0.348621,0.63055
nervous,0.321845,0.506333,0.514996,0.586363
nervous,0.151746,0.565513,0.814549,0.532061
nervous,0.153497,0.142325,0.484332,0.363919
nervous,0.01364,0.694252,0.426762,0.457474
nervous,0.15257,0.482682,0.994717,0.454666
nervous,0.223615,0.617784,0.583654,0.341947
nervous,0.229605,0.67729,0.605097,0.720142
nervous,0.220348,0.512565,0.503988,0.241484
nervous,0.358931,0.454992,0.610991,0.372359
nervous,0.245839,0.647517,0.487246,0.534494
nervous,0.196075,0.467196,0.618605,0.589566
nervous,0.202162,0.653261,0.807751,0.606862
nervous,0.004099,0.697495,0.824021,0.447331
nervous,0.219051,0.706735,0.629217,0.635974
nervous,0.343362,0.503621,0.716857,0.532399
nervous,0.287344,0.538557,0.483557,0.481063
nervous,0.1805,0.579355,0.472168,0.509212
nervous,0.183345,0.848667,0.535855,0.606208
nervous,0.216042,0.548529,0.739223,0.811247
nervous,0.017246,0.618225,0.630124,0.540177
nervous,0.158672,0.727707,0.615924,0.636337
nervous,0.173126,0.653915,0.671045,0.71961
nervous,0.104696,0.531629,0.411886,0.450848
nervous,0.065829,0.651769,0.890677,0.416082
nervous,0.071119,0.632447,0.526661,0.46917
nervous,0.053308,0.510677,0.909948,0.546663
nervous,0.204154,0.600607,0.392003,0.273879
nervous,0.083247,0.455091,0.523848,0.582169
nervous,0.269709,0.800708,0.600383,0.628728
nervous,0.137451,0.594216,0.836628,0.540264
nervous,0.251767,0.262407,0.528233,0.445925
nervous,0.197313,0.654753,0.824264,0.478789
nervous,0.184322,0.623161,0.667537,0.491492
nervous,0.151332,0.643741,0.455175,0.496325
nervous,0.206561,0.545022,0.829011,0.463599
nervous,0.330114,0.620421,0.577585,0.590955
nervous,0.032118,0.385424,0.767928,0.482514
nervous,0.278259,0.718724,0.702319,0.529009
nervous,0.180929,0.360807,0.467259,0.495735
nervous,0.116244,0.563171,0.839557,0.226709
nervous,0.299294,0.396709,0.528691,0.839582
nervous,0.244293,0.443736,0.388538,0.279723
nervous,0.14166,0.902356,0.335373,0.646611
nervous,0.325008,0.341079,0.773841,0.599929
nervous,0.141916,0.445145,0.459437,0.459747
nervous,0.340318,0.387061,0.85271,0.651416
nervous,0.060803,0.630603,0.582263,0.398932
nervous,0.171482,0.686202,0.6793,0.48078
nervous,0.202922,0.460164,0.776069,0.410883
nervous,0.088912,0.577227,0.770737,0.4408
nervous,0.196487,0.722734,0.562007,0.47514
nervous,0.138634,0.872013,0.422133,0.602444
nervous,0.159687,0.408825,0.302742,0.902566
nervous,0.14677,0.495195,0.465174,0.543835
nervous,0.115658,0.571255,0.517353,0.59762
nervous,0.100948,0.790495,0.317389,0.621384
nervous,0.382306,0.648395,0.597603,0.611019
nervous,0.133437,0.438182,0.673994,0.623907
nervous,0.150216,0.782003,0.444108,0.548375
nervous,0.052262,0.371542,1.0,0.519651
nervous,0.227556,0.479172,0.575606,0.487174
nervous,0.13048,0.62638,0.672081,0.607012
nervous,0.137621,0.308364,0.709479,0.605724
nervous,0.161063,0.624485,0.688746,0.756985
nervous,0.201191,0.685875,0.578061,0.680386
nervous,0.169863,0.463025,0.817962,0.42358
nervous,0.270322,0.470568,0.66442,0.428205
nervous,0.0,0.585958,0.711066,0.464435
nervous,0.185503,0.537355,0.512902,0.603165
nervous,0.13034,0.722124,0.429527,0.674793
nervous,0.214633,0.629597,0.765632,0.52326
nervous,0.18361,0.579627,0.360536,0.403577
nervous,0.09442,0.534964,0.315952,0.675379
nervous,0.078443,0.447437,0.498227,0.685966
nervous,0.277769,0.760261,0.487943,0.853571
nervous,0.177556,0.34789,0.756485,0.809251
nervous,0.355226,0.716498,0.70023,0.785913
nervous,0.057381,0.535128,0.699305,0.232298
nervous,0.240691,0.759907,0.459394,0.499134
nervous,0.112959,0.305253,0.457927,0.445479
nervous,0.167188,0.689381,0.712516,0.725108
nervous,0.150396,0.627156,0.777849,0.463322
nervous,0.247475,0.530827,0.463047,0.47122
nervous,0.165018,0.484186,0.462911,0.499043
nervous,0.248852,0.674167,0.696899,0.487821
nervous,0.268639,0.644742,0.757888,0.438987
nervous,0.286798,0.518117,0.629643,0.503343
nervous,0.227161,0.577443,0.933732,0.682389
nervous,0.37184,0.485376,0.562516,0.353314
nervous,0.092759,0.453534,0.570862,0.688742
nervous,0.214079,0.466196,0.711334,0.378592
nervous,0.232344,0.95102,0.721901,0.515645
nervous,0.247507,0.668936,0.603648,0.48592
nervous,0.228026,0.777319,0.638371,0.612884
nervous,0.088396,0.606478,0.761987,0.759734
nervous,0.205073,0.26231,0.207461,0.497947
nervous,0.150266,0.667105,0.739508,0.461684
nervous,0.07203,0.29766,0.794763,0.57051
nervous,0.165523,0.554693,0.64579,0.39467
nervous,0.256573,0.384516,0.538474,0.65534
nervous,0.297543,0.799768,0.572256,0.807478
nervous,0.300749,0.467625,0.833483,0.497891
nervous,0.038142,0.71861,0.568169,0.243191
nervous,0.106092,0.506544,0.57982,0.492087
nervous,0.173789,0.854619,0.512939,0.378933
nervous,0.166287,0.535695,0.274402,0.415211
nervous,0.326259,0.393728,0.53948,0.318693
nervous,0.087879,0.702408,0.756679,0.666578
nervous,0.045117,0.368793,0.725141,0.287115
nervous,0.23616,0.695511,0.676128,0.38496
nervous,0.187599,0.524913,0.58431,0.78644
nervous,0.134568,0.670868,0.535765,0.420054
nervous,0.259013,0.536958,0.663525,0.582347
nervous,0.359513,0.543352,0.377475,0.826007
nervous,0.238649,0.560326,0.846498,0.455043
nervous,0.233066,0.238016,0.599381,0.542552
nervous,0.114105,0.745827,0.926866,0.426377
nervous,0.216282,0.483675,0.600674,0.688242
nervous,0.16392,0.672532,0.571907,0.595265
nervous,0.145919,0.462987,0.553314,0.705419
nervous,0.13087,0.827535,0.678081,0.59645
nervous,0.168236,0.571953,0.843495,0.529582
nervous,0.242181,0.504295,0.553163,0.443396
nervous,0.203552,0.561717,0.570216,0.728331
nervous,0.140144,0.712374,0.850963,0.616438
nervous,0.244156,0.724767,0.368591,0.599277
nervous,0.188357,0.296666,0.622731,0.503502
nervous,0.258942,0.546547,0.529093,0.489526
nervous,0.34193,0.350315,0.346195,0.58872
nervous,0.107923,0.656655,0.688584,0.493833
nervous,0.250079,0.551172,0.643009,0.556483
nervous,0.278641,0.411246,0.469693,0.588631
nervous,0.0,0.514525,0.453024,0.495428
nervous,0.21567,0.466395,0.59815,0.495056
nervous,0.099818,0.548172,0.63644,0.395615
nervous,0.247048,0.668884,0.424138,0.584306
nervous,0.15908,0.470109,0.508544,0.49842
nervous,0.18564,0.132445,0.735237,0.577017
nervous,0.215923,0.707004,0.710949,0.352578
nervous,0.329792,0.610694,0.408206,0.600238
nervous,0.198304,0.734845,0.580333,0.479859
nervous,0.2434,0.616164,0.489967,0.629601
nervous,0.082255,0.610499,0.461684,0.434965
nervous,0.273797,0.585955,0.65523,0.513253
nervous,0.261731,0.374535,0.773832,0.695608
nervous,0.225404,0.667783,0.351523,0.463141
nervous,0.0,0.473959,0.467078,0.510333
nervous,0.284608,0.676602,0.75296,0.673169
nervous,0.227176,0.64962,0.390303,0.587061
nervous,0.273247,0.966371,0.715166,0.672945
nervous,0.213277,0.229446,0.5459,0.443844
nervous,0.141214,0.661543,0.361497,0.325537
nervous,0.162806,0.789409,0.415085,0.632957
nervous,0.054877,0.452647,0.716272,0.643578
nervous,0.150562,0.389977,0.597398,0.590306
nervous,0.24959,0.574531,0.74527,0.434808
nervous,0.057141,0.490316,0.544799,0.278624
nervous,0.205549,0.185031,0.87532,0.398017
nervous,0.15904,0.553758,0.722395,0.546204
nervous,0.188916,0.586253,0.747758,0.647088
nervous,0.196203,0.727631,0.738075,0.278365
nervous,0.284492,0.535359,0.719656,0.617569
nervous,0.259098,0.412089,0.3526,0.382723
nervous,0.27656,0.767053,0.529786,0.354519
nervous,0.231461,0.575096,0.809446,0.587914
nervous,0.210491,0.683165,0.498236,0.527342
nervous,0.10114,0.432921,1.0,0.539316
nervous,0.162062,0.480954,0.433984,0.716825
nervous,0.0,0.661525,0.512988,0.577301
nervous,0.065305,0.778825,0.3696,0.34808
nervous,0.062505,0.422913,0.797026,0.458898
nervous,0.166309,0.510552,0.640366,0.356712
nervous,0.169151,0.339766,0.835754,0.645245
nervous,0.014593,0.71491,0.457036,0.364974
nervous,0.176147,0.40007,0.754249,0.60233
nervous,0.175232,0.591343,0.321353,0.387843
nervous,0.062422,0.55532,0.525414,0.645929
nervous,0.22028,0.399773,0.509384,0.682372
nervous,0.0,0.507912,0.572763,0.316194
nervous,0.102208,0.413459,0.722843,0.451032
nervous,0.218194,0.495468,0.426795,0.551659
nervous,0.184058,0.312231,0.54174,0.309585
nervous,0.167511,0.519216,0.978894,0.335984
nervous,0.102594,0.71244,0.553396,0.837936
nervous,0.151256,0.607692,0.60511,0.529047
nervous,0.15933,0.485213,0.51401,0.272117
nervous,0.241746,0.501292,0.971998,0.439756
nervous,0.137579,0.780572,0.614315,0.748772
nervous,0.202224,0.534325,0.381432,0.328208
nervous,0.122411,0.515139,0.828384,0.725667
nervous,0.194228,0.45558,0.892374,0.911488
nervous,0.261707,0.446017,0.376172,0.685503
nervous,0.131412,0.538288,0.583117,0.730496
nervous,0.159006,0.561896,0.726907,0.727838
nervous,0.051106,0.767481,0.782516,0.56831
nervous,0.226856,0.703472,0.596151,0.367782
nervous,0.356433,0.595383,0.661195,0.656701
nervous,0.266602,0.692919,0.32318,0.660054
nervous,0.096572,0.733112,0.397749,0.493914
nervous,0.224192,0.661254,0.625093,0.382136
nervous,0.190286,0.477235,0.60706,0.649111
nervous,0.102556,0.470995,0.442146,0.516185
nervous,0.29608,0.764323,0.36503,0.666382
nervous,0.047775,0.496682,0.444528,0.401547
nervous,0.389285,0.341132,0.733844,0.699627
nervous,0.106576,0.647813,0.855137,0.404722
nervous,0.237289,0.415743,0.326963,0.394267
nervous,0.3319,0.546991,0.804882,0.439944
nervous,0.354484,0.545957,0.725579,0.69721
nervous,0.144395,0.37818,0.952356,0.463501
nervous,0.198915,0.370608,0.839461,0.561116
nervous,0.243269,0.365681,0.833228,0.203286
nervous,0.188604,0.601847,0.597628,0.624661
nervous,0.097769,0.38793,0.338826,0.95784
nervous,0.167244,0.533308,0.428306,0.471347
nervous,0.208662,0.553917,0.848718,0.530035
nervous,0.124354,0.518735,0.482873,0.312159
nervous,0.275155,0.498477,0.139506,0.66748
nervous,0.231396,0.516997,0.530258,0.389377
nervous,0.19474,0.650701,0.541332,0.539646
nervous,0.20949,0.459617,0.547292,0.39568
nervous,0.270743,0.379328,0.660122,0.308458
nervous,0.233899,0.55583,0.709542,0.461311
nervous,0.232684,0.633688,0.542843,0.490278
nervous,0.215342,0.384842,0.725723,0.53983
nervous,0.131369,0.36328,0.828661,0.67056
nervous,0.115986,0.643854,0.598128,0.446962
nervous,0.287458,0.634269,0.764101,0.556566
nervous,0.152092,0.533651,0.949913,0.498978
nervous,0.035115,0.753678,0.614595,0.417217
nervous,0.276281,0.750655,0.464511,0.374113
nervous,0.200481,0.556306,0.702315,0.693554
nervous,0.201576,0.605891,0.764546,0.483057
nervous,0.245405,0.703598,0.635543,0.495897
nervous,0.181432,0.374844,0.503565,0.41446
nervous,0.088333,0.442452,0.775168,0.490329
nervous,0.188116,0.618539,0.491839,0.648451
nervous,0.185471,0.857208,0.514733,0.603229
nervous,0.226245,0.353327,0.448348,0.425886
nervous,0.131744,0.611711,0.713076,0.426347
nervous,0.215814,0.860134,0.63478,0.750951
nervous,0.182248,0.346766,0.794279,0.465613
nervous,0.197783,0.416222,0.801914,0.644995
nervous,0.117308,0.54666,0.699838,0.315901
nervous,0.077924,0.637294,0.565938,0.514992
nervous,0.059134,0.478332,0.622027,0.704173
nervous,0.181727,0.511087,0.723868,0.542335
nervous,0.282626,0.526314,0.70696,0.574943
nervous,0.284933,0.737579,0.664904,0.537322
nervous,0.249287,0.578112,0.577095,0.663378
nervous,0.137766,0.736851,0.400173,0.609046
nervous,0.288231,0.738585,0.767043,0.567147
nervous,0.10974,0.860181,0.540683,0.428859
nervous,0.205707,0.425383,0.374763,0.555375
nervous,0.31552,0.676787,0.603807,0.348706
nervous,0.214643,0.465078,0.820643,0.640041
nervous,0.031657,0.265101,0.819834,0.504349
nervous,0.159906,0.41575,0.682714,0.593298
nervous,0.301494,0.587359,0.453143,0.777944
nervous,0.265001,0.676018,0.729725,0.411302
nervous,0.287203,0.685782,0.585143,0.417514
nervous,0.134301,0.694209,0.594178,0.409996
nervous,0.284248,0.275328,0.580063,0.466933
nervous,0.256412,0.710512,0.533105,0.48247
nervous,0.195491,0.653731,0.403062,0.617641
nervous,0.192494,0.3539,0.532171,0.383561
nervous,0.203234,0.745743,0.35743,0.386285
nervous,0.332157,0.40495,0.570428,0.148801
nervous,0.127835,0.471745,0.645295,0.211806
nervous,0.214368,0.300119,0.522033,0.716216
nervous,0.008816,0.406036,0.804865,0.486458
nervous,0.084988,0.340759,0.991447,0.608842
nervous,0.181069,0.460712,0.541266,0.416727
nervous,0.347678,0.598972,0.79164,0.395545
stressed,0.135785,0.950484,0.669193,0.484148
stressed,0.15505,0.869255,0.185829,0.498844
stressed,0.109443,0.895068,0.349895,0.600987
stressed,0.182406,0.700221,0.444448,0.581408
stressed,0.040047,0.763505,0.466418,0.523267
stressed,0.1211,0.824131,0.677493,0.691216
stressed,0.103472,1.0,0.638976,0.528038
stressed,0.074324,0.838232,0.392771,0.451438
stressed,0.128591,0.955649,0.557497,0.422806
stressed,0.08699,0.709964,0.655148,0.321601
stressed,0.12197,0.66574,0.227522,0.440066
stressed,0.113623,0.831642,0.681191,0.38256
stressed,0.129036,0.881595,0.570293,0.483902
stressed,0.129831,0.995863,0.566786,0.316865
stressed,0.085523,0.815795,0.622439,0.488221
stressed,0.095563,0.692167,0.491498,0.498551
stressed,0.194379,0.938488,0.631341,0.244648
stressed,0.048056,0.664974,0.835571,0.217105
stressed,0.16981,0.667484,0.669051,0.538316
stressed,0.132588,0.99011,0.555529,0.439555
stressed,0.075068,0.832421,0.396258,0.66216
stressed,0.123686,1.0,0.727638,0.214562
stressed,0.063286,0.590885,0.341878,0.3321
stressed,0.05412,0.799655,0.46103,0.340292
stressed,0.119881,0.897857,0.601478,0.505989
stressed,0.186706,0.815128,0.380812,0.529123
stressed,0.218057,0.790218,0.715343,0.602453
stressed,0.12316,1.0,0.658882,0.235951
stressed,0.098625,0.77508,0.601254,0.662488
stressed,0.106501,0.68546,0.414047,0.44468
stressed,0.0,0.911117,0.357035,0.46754
stressed,0.04894,0.793325,0.640292,0.648399
stressed,0.102577,0.861311,0.499318,0.524283
stressed,0.149791,0.842458,0.500355,0.382951
stressed,0.118758,0.933851,0.484148,0.515833
stressed,0.051042,0.783701,0.55052,0.518191
stressed,0.167526,0.705196,0.668991,0.17344
stressed,0.177188,0.570232,0.588469,0.52091
stressed,0.050187,0.900476,0.479597,0.369517
stressed,0.147972,0.657769,0.528115,0.341901
stressed,0.065604,0.666806,0.801271,0.309009
stressed,0.069811,0.844182,0.740789,0.168025
stressed,0.094969,0.560314,0.42826,0.353198
stressed,0.163917,0.955534,0.391435,0.65618
stressed,0.190579,0.6857,0.39466,0.552636
stressed,0.168065,0.940421,0.471686,0.659486
stressed,0.118555,0.852614,0.412404,0.366914
stressed,0.144111,0.887916,0.573885,0.561178
stressed,0.193356,0.806224,0.566598,0.426698
stressed,0.039293,0.88259,0.757295,0.529715
stressed,0.08787,0.700097,0.382208,0.389623
stressed,0.100118,0.745483,0.723611,0.42859
stressed,0.079545,0.711855,0.553344,0.465395
stressed,0.19969,0.754883,0.627308,0.625882
stressed,0.200863,0.718062,0.418399,0.549814
stressed,0.010525,0.833398,0.671085,0.627356
stressed,0.102922,0.898534,0.512894,0.487937
stressed,0.007508,0.9096,0.431032,0.528533
stressed,0.094621,0.725077,0.449918,0.37705
stressed,0.039893,0.887524,0.45487,0.324523
stressed,0.063448,0.798359,0.546539,0.756065
stressed,0.149578,0.456586,0.768413,0.509899
stressed,0.073928,0.92532,0.454942,0.63665
stressed,0.097911,0.939353,0.487913,0.621603
stressed,0.147266,0.937331,0.495089,0.577555
stressed,0.029462,0.778812,0.70218,0.560268
