label_confidence,wpm,fillers_density,continuity,eye_contact,posture,voice_variation
good,158.9455,0.030641,0.811209,0.858642,0.805769,0.50312
good,140.6253,0.006019,0.918526,0.694929,0.829105,0.701545
good,159.7246,0.00927,0.746781,0.911157,0.763861,0.831887
good,149.7097,0.015832,0.934772,0.877256,0.812453,0.647854
good,149.3282,0.0,0.968335,0.696859,0.768714,0.652276
good,155.6145,0.013434,0.939951,0.861883,0.73845,0.602759
good,145.9352,0.023586,0.928255,0.876147,0.794182,0.820406
good,155.2175,0.007906,0.856296,0.897511,0.970366,0.492461
good,153.9899,0.0,0.812601,0.856174,0.831576,0.602452
good,143.415,0.026159,0.887132,0.799807,0.921941,0.79318
good,144.2349,0.022348,0.857123,0.811469,0.648246,0.63178
good,152.3209,0.001541,0.850352,0.606939,0.890236,0.867239
good,134.8874,0.0,0.928649,0.829631,0.86477,0.78408
good,152.0783,0.031393,1.0,1.0,1.0,0.61421
good,166.0464,0.017277,0.708064,0.862174,0.748501,0.699866
good,132.8841,0.03066,0.799344,0.711485,0.934025,0.732996
good,176.9159,0.025657,0.978985,0.674824,0.854862,0.919356
good,133.6787,0.015124,0.87104,0.832931,0.89617,0.71627
good,180.4128,0.0,0.638275,0.770069,0.947645,0.681263
good,143.6828,0.0,0.852477,0.736455,0.803031,0.68301
good,160.365,0.009772,0.803305,0.802182,0.818094,0.552868
good,155.6137,0.0,0.938725,0.736849,0.706244,1.0
good,151.5867,0.027686,0.873411,0.957508,0.893695,0.666913
good,164.5766,0.029264,0.842522,0.798221,1.0,0.723602
good,166.695,0.024932,0.97831,0.919793,0.547414,0.636577
good,145.4775,0.018514,0.800844,0.787053,0.694352,0.457712
good,190.2827,0.009849,0.994747,0.907813,0.778446,0.883056
good,136.6109,0.014099,0.934971,0.803837,0.804233,0.465572
good,161.5442,0.025979,0.836798,0.912146,0.84506,0.832611
good,161.7569,0.011437,1.0,0.693207,0.517521,0.385521
good,156.6795,0.0,0.82297,0.934393,0.568771,0.671105
good,148.8692,0.0,0.902745,0.776769,0.881414,0.693852
good,142.6637,0.01934,0.994287,0.965623,0.879854,0.798582
good,140.1444,0.01185,0.922167,0.829558,0.881073,0.873032
good,148.2611,0.0,0.799809,0.825005,0.782733,0.552638
good,149.359,0.006127,0.932713,0.982396,0.93673,0.588721
good,140.6737,0.0,0.980813,0.816547,0.979869,0.773045
good,143.3191,0.0,0.907573,1.0,0.905335,0.684668
good,162.6566,0.023782,0.994223,0.697517,0.863501,0.521525
good,121.9164,0.023422,0.992322,0.800503,0.811147,0.741981
good,167.3296,0.025756,0.90957,0.882536,0.902131,0.571233
good,158.055,0.0,0.976923,0.901706,0.826123,0.67781
good,167.2557,0.018289,0.903196,0.840166,0.860894,0.840353
good,125.8664,0.013623,0.697914,0.848095,0.755902,0.717144
good,138.4195,0.005179,0.840883,0.809828,0.888645,0.611555
good,152.073,0.019862,0.835894,0.845524,0.690344,0.591576
good,165.893,0.0,0.849428,0.808337,0.844409,0.733849
good,146.6741,0.010441,0.803662,0.985613,0.896906,0.735136
good,148.9443,0.007829,0.8755,0.683993,0.957033,0.594348
good,131.2387,0.050696,0.867156,0.696045,0.896605,0.539791
good,139.5894,0.024625,1.0,0.922918,0.892674,0.867387
good,145.7255,0.0,0.81702,0.964943,0.701323,0.68317
good,150.6938,0.020097,0.934613,0.878518,1.0,0.792386
good,171.7421,0.015752,1.0,0.707158,0.922478,0.688168
good,164.9189,0.021683,0.996253,0.861528,0.815899,0.821814
good,137.7787,0.0,0.683163,1.0,0.84667,0.758605
good,144.8451,0.01894,0.817247,0.798572,0.64081,0.475238
good,130.5089,0.00489,1.0,1.0,0.935318,0.319059
good,176.6431,0.010471,0.739748,1.0,0.780145,0.585218
good,142.005,0.011154,0.935323,0.825644,0.755881,0.466977
good,138.3077,0.018019,0.814565,0.817644,0.820817,0.837803
good,154.3125,0.025534,0.860172,0.997336,0.774811,0.599189
good,170.1215,0.007483,0.782163,0.665927,0.770284,0.668155
good,156.2486,0.024269,0.882773,0.913935,0.901666,0.589148
good,135.3702,0.009667,0.686702,0.809807,0.797539,0.895765
good,166.5112,0.011424,0.968103,0.780692,0.867231,0.468457
good,141.6515,0.016996,0.856199,0.95552,0.856084,0.773773
good,153.2592,0.015238,0.9631,1.0,0.611141,0.578984
good,150.8988,0.031185,0.950938,0.702251,0.781003,0.790432
good,141.0269,0.018407,0.818806,0.858663,0.883673,0.377042
good,176.9831,0.037891,0.696931,0.772594,0.656836,0.444311
good,162.1604,0.036745,0.877927,0.987467,0.753806,0.52604
good,144.1567,0.005603,0.918626,0.930491,0.704577,0.537507
good,163.1848,0.010799,0.950111,0.701237,0.754231,0.823033
good,162.3204,0.031707,0.861164,0.955355,0.864533,0.748622
good,137.191,0.022927,0.857114,1.0,0.819838,0.678193
good,169.1656,0.016009,0.803343,0.616214,0.730503,0.480852
good,148.5916,0.025313,0.828805,1.0,0.678256,0.763599
good,156.5275,0.009922,0.865985,0.999526,0.927297,0.812277
good,135.9696,0.020948,0.9535,0.903847,0.680322,0.740878
good,154.9691,0.028437,0.856254,0.661559,0.725153,0.743587
good,167.4296,0.010607,0.90635,0.554157,0.606939,0.75713
good,156.8745,0.02358,0.691863,0.974564,0.763963,0.627289
good,160.0068,0.015984,1.0,0.886353,0.974209,0.649965
good,168.397,0.0,0.872422,0.638706,0.833155,0.722124
good,164.3564,0.018075,0.814357,0.745283,0.840643,0.622914
good,167.9221,0.01055,0.972569,0.719108,0.88267,0.675013
good,167.5147,0.037983,0.898843,1.0,0.804825,0.724064
good,148.4141,0.002968,1.0,0.818879,0.778089,0.61427
good,178.41,0.013285,0.86621,0.923234,0.974805,0.638273
good,159.3817,0.022482,0.864296,0.754113,0.759225,0.824803
good,153.7937,0.015956,0.81577,0.924909,0.851753,0.595761
good,144.8015,0.024138,0.721563,0.795819,0.903612,0.729801
good,161.0774,0.0,0.762973,0.90758,0.860344,0.668155
good,154.1608,0.022249,0.836314,0.716921,0.686666,0.874643
good,151.102,0.033271,0.759469,0.815649,0.70103,0.911087
good,190.8751,0.030046,0.779281,0.661247,0.810305,0.716712
good,157.7968,0.020696,0.881575,0.77268,0.737903,0.781352
good,114.317,0.016195,0.900469,0.773412,0.901438,0.818191
good,153.0658,0.042763,0.817373,0.74442,0.778447,0.835485
good,155.4509,0.0,0.850379,0.72807,0.989282,0.602984
good,149.7542,0.0,0.894176,1.0,0.736705,0.811817
good,146.9109,0.014765,0.935833,0.649234,0.743319,0.5913
good,175.3633,0.027652,0.968901,0.921241,0.900883,0.505242
good,141.0542,0.012394,0.89189,0.677946,0.681453,0.573597
good,138.623,0.010586,0.918343,0.781513,0.941846,0.774517
good,145.3326,0.020391,0.870693,0.729272,0.82586,0.749805
good,165.052,0.041464,0.994575,0.680279,0.66044,0.855241
good,148.1377,0.00655,1.0,0.777451,0.808944,0.623343
good,119.4895,0.003929,0.82276,0.603215,0.827964,0.732022
good,163.6462,0.00592,0.711482,0.760689,0.694899,0.696833
good,163.0145,0.008635,0.87354,0.554107,0.781092,0.892528
good,158.3697,0.005624,0.778976,0.796939,0.870886,0.607906
good,147.0907,0.0,0.953145,0.697245,0.88339,0.741812
good,156.9318,0.011895,1.0,0.721895,0.986043,0.730448
good,151.8552,0.012233,0.890094,0.801178,0.994292,0.554293
good,147.0859,0.003643,0.828221,0.802093,0.970473,0.757918
good,135.6522,0.011478,0.983727,0.729863,0.83352,0.749065
good,146.7099,0.004045,0.902637,1.0,0.773397,0.635737
good,161.1232,0.0436,0.803484,0.658161,0.899627,0.798311
good,135.3573,0.011432,0.775758,0.755981,0.79115,0.814183
good,168.3638,0.013849,1.0,0.915121,0.688026,0.835913
good,162.133,0.038062,0.904006,1.0,0.646706,0.646825
good,120.2815,0.011303,0.894947,0.796947,0.913101,0.997396
good,144.6158,0.030264,0.943976,0.844725,0.905639,0.659088
good,165.8505,0.0,0.894291,0.763329,1.0,0.570848
good,157.4084,0.030178,0.829594,0.804651,0.769338,0.648039
good,175.3432,0.0,0.905023,0.549987,0.915533,0.654225
good,124.1608,0.013269,0.771606,0.919577,0.92439,0.563308
good,158.2358,0.007298,0.854362,1.0,0.782933,0.876437
good,176.6002,0.011296,0.906313,0.744617,0.822865,0.780672
good,148.9512,0.019895,0.818896,0.694296,0.784901,0.719182
good,169.6315,0.013019,0.918602,0.689226,0.907744,0.655427
good,146.9389,0.015949,0.832698,0.668931,0.867323,0.811041
good,130.2505,0.018201,0.902653,0.758807,0.785202,0.830461
good,182.7792,0.030791,0.930167,0.94372,0.868818,0.619466
good,155.6668,0.0,0.814213,0.914254,0.802053,0.601671
good,141.0784,0.000428,0.90964,0.749379,0.795859,0.750085
good,155.1484,0.000791,0.776408,0.791703,0.885107,0.61981
good,142.0631,0.016696,0.891107,0.793873,0.858436,0.591214
good,172.7124,0.011403,1.0,0.538829,0.650597,0.690044
good,165.0139,0.017802,0.870307,0.834222,0.817895,0.935497
good,142.2787,0.030294,0.81338,0.764713,0.722909,0.802332
good,168.1923,0.012913,0.929086,0.815337,0.879415,0.841912
good,132.8589,0.002327,0.830413,0.747182,0.841001,0.701378
good,146.9967,0.014112,0.899975,0.707977,0.608326,0.591318
good,166.6262,0.0,0.982059,0.731941,0.905148,0.577449
good,112.3953,0.004697,0.868129,0.846445,0.678643,0.745265
good,150.4118,0.007594,0.890514,0.810741,0.872674,0.724103
good,151.5807,0.038735,0.704921,0.643649,0.929002,0.524038
good,163.4489,0.018834,0.762332,0.918854,0.938842,0.703751
good,148.5171,0.03057,0.727136,0.883387,0.675831,0.769665
good,148.0627,0.014591,1.0,0.612106,0.891875,0.691456
good,151.4993,0.025301,0.952696,0.874759,0.732957,0.774138
good,161.4126,0.021038,0.936883,0.811608,0.703818,0.65144
good,143.0006,0.01535,0.844201,1.0,0.865547,0.693073
good,154.2524,0.020103,1.0,0.854274,0.779878,0.577249
good,153.4487,0.039633,0.866099,0.68812,0.91937,0.714607
good,125.5432,0.017517,0.982729,0.548033,0.891878,0.549883
good,146.9507,0.009317,0.980056,0.919799,0.684628,0.461153
good,127.2873,0.020107,0.674605,0.722722,0.913043,0.771857
good,124.55,0.017378,0.793818,0.722503,0.762787,0.64545
good,148.707,0.006156,0.817254,0.907109,0.820443,0.569126
good,151.52,0.0,0.890293,0.867219,0.900686,0.750646
good,133.7682,0.008211,0.982555,0.762254,0.811336,0.781315
good,172.6177,0.014087,0.844886,1.0,1.0,0.704491
good,150.2876,0.02589,0.91941,0.803406,0.893781,0.622368
good,166.7024,0.022963,0.920809,0.787071,0.757878,0.488159
good,123.5573,0.0,0.990063,0.721109,0.699051,0.68914
good,135.7427,0.010287,0.929993,0.760485,0.787165,0.697554
good,129.0241,0.018469,1.0,0.756027,0.829841,0.599575
good,139.1771,0.026803,0.894481,0.879517,0.846714,0.681185
good,168.1927,0.0,0.807248,0.754426,0.824534,0.664237
good,153.1378,0.031432,0.776408,0.982841,0.798224,0.723234
good,150.3632,0.018347,0.988271,0.662171,0.748148,0.775255
good,137.9762,0.0,0.938138,0.707476,0.90798,0.646176
good,167.1107,0.018054,0.817158,0.653,0.796736,0.706693
good,140.3785,0.0,0.859402,0.984383,0.8448,0.622315
good,152.1967,0.022553,0.796621,0.769108,0.805284,0.651802
good,131.504,0.022936,0.690466,0.720883,0.747341,0.632904
good,171.8977,0.011292,0.975905,0.816022,0.864764,0.664499
good,160.8471,0.007609,0.839953,0.737589,0.715431,0.69744
good,163.0184,0.010941,0.808109,1.0,0.781015,0.787748
good,150.0707,0.027911,0.875354,0.794171,0.814235,0.669392
good,150.93,0.005758,0.924608,1.0,0.726528,0.737928
good,150.2404,0.001416,0.950291,0.746776,0.751213,0.864101
good,144.8812,0.029008,0.928624,0.811403,0.883638,0.794328
good,147.3719,0.010583,0.957186,1.0,0.657875,0.566203
good,135.5518,0.011106,0.79227,0.873451,0.675213,0.648709
good,142.5686,0.026934,0.875609,0.639327,0.849651,0.58884
good,132.1125,0.028305,0.841198,0.858869,0.772372,0.729583
good,170.9823,0.017261,0.847547,0.641872,0.908948,0.757709
good,154.8704,0.014039,0.981116,0.747428,0.875095,0.918072
good,151.2073,0.010955,0.830036,0.73183,0.823662,0.898539
good,156.4923,0.017451,0.893071,0.613899,0.810312,0.58883
good,172.5771,0.004533,0.759861,0.593341,0.742564,0.351463
good,152.7974,0.017819,0.781959,0.903511,0.803243,0.681596
good,163.011,0.028574,0.788387,0.627364,0.782014,0.885991
good,138.3942,0.026619,0.792341,0.78156,0.76252,0.749432
good,152.2212,0.004265,0.836522,0.672035,0.842988,0.577934
good,151.4317,0.019767,0.93937,0.880788,0.853594,0.570187
good,136.9924,0.00454,0.874142,0.930907,0.750261,0.662923
good,168.0065,0.0,1.0,0.874652,0.749959,0.659071
good,175.4624,0.008997,0.944497,1.0,0.815803,0.69886
good,183.1515,0.001937,0.878324,0.851127,0.665704,0.560563
good,141.4345,0.019898,0.836383,0.789544,0.898158,0.77217
good,119.2522,0.017186,0.929363,0.790204,0.872547,0.792341
good,154.8682,0.013846,0.902646,0.52075,0.961096,0.858773
good,168.7816,0.016538,0.93144,0.816817,0.852261,0.864157
good,123.4454,0.020271,0.804978,0.661754,0.807306,0.549669
good,131.1798,0.0,0.836617,0.863812,0.902539,0.937353
good,143.9275,0.024573,0.89621,0.818107,0.857376,0.796143
good,157.1717,0.01025,0.932613,0.724505,0.878723,0.713954
good,121.9707,0.013339,0.96386,0.784823,0.842897,0.642555
good,145.8899,0.026383,0.841217,0.661891,0.601978,0.60861
good,133.519,0.0,0.783388,0.681144,0.714212,0.865983
good,125.2485,0.021932,0.928179,0.873787,0.815226,0.851858
good,150.0091,0.012468,0.984954,0.779154,0.660918,0.760117
good,166.273,0.018515,0.847413,0.831362,0.888289,0.576107
good,119.3866,0.013355,0.973371,0.663634,0.691959,0.724295
good,146.5159,0.006689,0.984694,0.719434,0.855878,0.800748
good,146.8844,0.025102,0.940133,0.822017,0.782531,0.871771
good,163.6092,0.023864,0.885186,0.735284,0.626524,0.76286
good,145.0021,0.017656,1.0,0.950077,0.86476,0.687901
good,161.7115,0.025864,0.845139,0.768602,0.843466,0.609203
good,139.7014,0.00147,1.0,0.638176,0.6888,0.42611
good,159.2781,0.003635,0.948172,0.794136,0.94726,0.597972
good,150.8821,0.028335,0.989343,0.930358,0.875432,0.696929
good,158.7625,0.0,0.846032,0.969245,0.912265,0.553625
good,155.2805,0.004178,0.854378,0.977796,0.638039,0.546695
good,152.2676,0.020636,0.852899,0.93903,0.797126,0.732569
good,150.8674,0.011938,0.947212,0.703104,0.949304,0.815814
good,164.7103,0.042382,0.917934,0.814898,0.86682,0.650704
good,148.7169,0.00502,1.0,0.679337,0.738242,0.674529
good,133.4604,0.00719,0.848065,0.895481,0.675283,0.637439
good,154.5011,0.021007,1.0,0.97557,0.985216,0.51577
good,155.0246,0.022547,0.769962,0.771689,0.901168,0.804301
good,169.1397,0.016588,0.831392,0.872904,0.840331,0.75639
good,122.0963,0.015086,0.918522,0.800708,0.807011,0.684253
good,136.8804,0.025356,0.8536,0.498701,0.758938,0.608317
good,145.1252,0.007233,0.870142,0.823722,0.74085,0.706245
good,159.9677,0.010723,0.93936,0.95881,0.725743,0.735468
good,180.5347,0.017886,0.805632,0.858641,0.803199,0.548061
good,147.4559,0.001251,0.732145,0.904102,0.585984,0.867621
good,158.5292,0.032936,1.0,0.93488,0.777188,0.6256
good,151.7039,0.026928,1.0,0.679462,0.901156,0.704803
good,150.6347,0.022804,0.648294,0.803428,0.69634,0.788182
good,154.6942,0.035328,1.0,0.727686,0.847632,0.893548
good,157.2032,0.023695,1.0,0.979473,0.842285,0.832603
good,164.0795,0.035777,0.893255,0.957584,0.784915,0.763219
good,164.389,0.024097,0.914431,0.805337,0.898781,0.770825
good,152.7344,0.023977,0.751554,0.859198,0.656103,0.601788
good,155.9047,0.015119,0.733088,0.58025,0.790893,0.487444
good,130.0061,0.008293,0.960885,0.662007,0.605661,0.862186
good,162.8759,0.019374,0.876989,1.0,0.852229,0.710313
good,147.3451,0.020234,0.814264,0.933726,0.950369,0.852921
good,149.312,0.019523,0.760762,0.649618,0.897085,0.809853
good,123.8553,0.0,0.796206,0.841554,0.776948,0.560356
good,145.2906,0.011042,0.961746,0.768077,0.966151,0.454674
good,156.8577,0.040195,0.867804,0.766524,0.753721,0.525309
good,165.8759,0.005526,0.961563,0.846992,0.88578,0.586642
good,155.1398,0.015055,0.897163,0.498384,0.872552,0.967959
good,130.86,0.026356,0.858798,0.675573,0.749726,0.875054
good,154.339,0.013491,0.738397,0.866017,0.927968,0.736223
good,132.8692,0.021319,1.0,0.780863,0.92358,0.673344
good,147.3154,0.017464,0.847528,0.74517,0.821882,0.815917
good,151.2488,0.014571,0.897745,0.990325,0.721609,0.780591
good,162.6324,0.013034,0.990641,0.912723,0.903683,0.547443
good,141.9711,0.006993,0.945157,0.908242,0.794765,0.670073
good,183.322,0.017415,0.921321,0.771996,0.953318,0.749698
good,152.7459,0.017702,0.842998,0.686907,0.82086,0.886642
good,145.6997,0.027675,0.844893,0.575034,0.767831,0.505323
good,161.2418,0.0,0.887519,0.710036,0.757826,0.804197
good,148.2452,0.014654,0.871695,0.752717,0.740411,0.500078
good,155.7565,0.01862,0.983071,0.848482,0.775137,0.680955
good,158.6089,0.028227,0.844002,0.933046,0.812674,0.620762
good,140.4451,0.011597,0.879055,0.938154,1.0,0.674586
good,129.2959,0.007923,0.853087,0.833689,0.640637,0.82703
good,136.5428,0.018706,0.869134,0.720065,0.954307,0.646274
good,135.7065,0.021415,0.959369,0.7765,0.838545,0.815654
good,146.8768,0.012068,0.950996,0.782411,0.742906,0.699817
good,135.599,0.014217,0.967286,0.654009,0.815755,0.771786
good,149.1378,0.03174,0.885311,0.847098,0.958707,0.762277
good,149.7866,0.00986,0.866512,0.84152,0.743085,0.858317
good,184.5735,0.015153,0.726242,0.893559,0.83102,0.780509
good,149.5607,0.026442,0.815726,0.850649,0.852377,0.748922
good,161.8329,0.026109,0.778386,0.896244,0.83889,0.67724
good,154.31,0.017915,0.889072,0.589,0.834191,0.676351
good,155.211,0.014377,1.0,0.776312,0.667531,0.688344
good,143.3341,0.0175,0.839564,0.876122,0.81868,0.742527
good,172.0961,0.015811,0.760007,0.74243,0.682257,0.629257
good,97.2847,0.025066,0.746401,0.886554,0.755858,0.667517
good,174.4,0.011246,0.792477,0.739901,0.695581,0.801971
good,158.2576,0.011394,0.949106,0.871752,0.792372,0.729236
good,146.4261,0.007075,0.650123,0.76536,0.818382,0.531506
good,162.4496,0.012144,0.916518,0.830978,0.807263,0.628803
good,138.9973,0.0,1.0,0.836327,0.72057,0.764841
good,132.2262,0.021921,0.916583,0.718992,0.65906,0.636796
good,151.1211,0.0,0.814957,0.953244,0.80994,1.0
good,156.1365,0.012357,0.796582,0.659392,0.832386,0.63897
good,144.7731,0.016924,0.81627,0.900373,0.84536,0.626399
good,153.1569,0.0,0.913266,0.842346,0.612796,0.475472
good,145.1171,0.007229,0.87392,0.805252,0.972118,0.6558
good,158.9785,0.009234,0.914133,0.749072,0.687323,0.625081
good,155.5454,0.000964,0.886149,0.837231,0.85264,0.787552
good,180.3401,0.0,0.844772,0.791767,0.768461,0.838973
good,168.5051,0.041733,0.866344,0.660865,0.79606,0.582828
good,162.3167,0.023946,0.948662,1.0,0.820809,0.622102
good,149.2383,0.003279,0.817381,0.800932,0.868837,0.599339
good,130.2223,0.023495,0.800637,0.817264,0.933838,0.796591
good,158.8136,0.028002,0.901004,0.666624,1.0,0.752676
good,157.0643,0.017053,0.726448,0.694862,0.983539,0.468469
good,148.1787,0.018193,0.848129,1.0,0.665888,0.612356
good,154.787,0.019727,0.888799,0.832143,0.755931,0.658894
good,134.2129,0.019753,0.726532,0.635758,0.907522,0.628779
good,186.1423,0.009405,0.838544,0.957859,0.917737,0.676392
good,148.6031,0.027049,0.898103,0.759819,0.80152,0.936637
good,145.3149,0.011216,0.876296,0.807237,0.745879,0.891605
good,144.5174,0.021037,1.0,0.760489,0.860701,0.553772
good,138.5061,0.016832,0.845397,0.892384,0.770331,0.670889
good,140.9231,0.028563,0.86398,0.724773,0.734862,0.571597
good,160.602,0.014227,1.0,0.736402,0.666324,0.67615
good,184.1436,0.019366,0.873765,0.737543,0.788474,0.844724
good,137.545,0.015417,0.893598,0.801684,0.789438,0.526318
good,153.2863,0.011743,0.991115,0.779821,0.814949,0.719058
good,157.135,0.0,0.90818,0.596591,0.783148,0.777011
good,181.042,0.003089,0.805247,0.597929,0.747651,0.974981
good,126.1681,0.0,0.959375,0.903085,0.824901,0.715444
good,161.7976,0.024683,0.788058,0.649995,0.719471,0.60753
good,160.8689,0.027662,0.849166,0.833893,0.810718,0.599806
good,136.7961,0.015787,0.948113,0.849067,0.799906,0.867249
good,173.4438,0.0,0.773213,0.626037,0.910175,0.666264
good,150.8769,0.022237,0.878964,0.722811,0.710211,0.671698
good,162.0101,0.0,0.836078,0.567928,0.912151,0.500168
good,125.8923,0.025008,0.821923,0.581929,0.872884,0.713487
good,179.0875,0.000294,0.790736,0.710568,0.917933,0.462235
good,144.4565,0.017854,0.984642,0.693017,0.845648,0.620376
good,130.9893,0.013219,0.851436,0.856062,1.0,0.748133
good,149.3756,0.021117,0.809691,0.889635,0.749684,0.733521
good,145.9592,0.011221,1.0,0.686829,0.863364,0.642421
good,162.7433,0.0,0.845386,0.683506,0.972449,0.848872
good,138.6458,0.000606,0.83556,0.891173,0.84464,0.64902
good,166.5349,0.018824,0.800851,0.548108,1.0,0.663387
good,114.0871,0.018463,0.728344,0.952494,0.941024,0.671109
good,133.2734,0.020759,0.988575,0.78719,0.78183,0.609736
good,144.7343,0.013074,0.835208,0.683311,0.985054,0.67067
good,142.0157,0.01733,0.901438,0.792279,0.705998,0.698845
good,152.1708,0.018854,0.903785,0.822272,0.712701,1.0
good,156.8027,0.024107,0.93497,0.785578,0.719952,0.673635
good,135.6241,0.0,1.0,0.897458,0.829909,0.707836
good,159.1119,0.013442,0.823897,0.962357,0.727312,0.840821
good,150.1941,0.017879,0.847051,0.660156,0.744653,0.734145
good,136.6744,0.004495,0.943158,0.846403,0.687962,0.839332
good,168.7404,0.01167,0.72426,0.629305,0.761712,0.840938
good,152.0243,0.000161,1.0,0.792734,0.899311,0.660581
good,121.0128,0.0,0.803604,0.835505,0.862161,0.92238
good,149.5748,0.013747,0.791908,0.909128,0.964465,0.624011
good,148.1226,0.019132,0.806842,0.586186,0.833698,0.768327
good,135.9366,0.014748,1.0,0.931882,0.86998,0.635071
good,159.4004,0.0,0.870553,0.736626,0.894592,0.437966
good,187.5899,0.009647,1.0,0.886755,0.852045,0.728221
good,151.1018,0.009162,0.917788,0.775548,0.87457,0.74918
good,143.9744,0.00894,0.903964,0.850441,0.770518,0.578944
good,153.8027,0.019241,0.890427,0.788651,0.899393,0.583262
good,137.4301,0.008122,0.8695,0.723784,0.758601,0.808776
good,148.762,0.024625,0.880424,0.714527,0.930722,0.651542
good,155.0798,0.023819,0.862967,0.769621,0.74162,0.712474
good,138.4933,0.011663,0.847529,0.731503,0.846127,0.836521
good,161.6134,0.0,0.883274,1.0,0.828793,0.659835
good,169.1191,0.014649,0.985035,0.779468,0.861237,0.623305
good,164.9117,0.014366,0.891433,0.91182,0.865764,0.67925
good,129.1339,0.013651,0.847643,0.801802,0.798804,0.850148
good,158.0058,0.010804,0.942312,0.97253,0.756222,0.672441
good,139.8212,0.019386,1.0,0.941879,0.788172,0.776794
good,168.4924,0.0,0.79017,0.911781,0.672703,0.708607
good,160.8858,0.018859,0.871525,0.965061,0.903477,0.964697
good,133.2043,0.008681,0.874098,0.956184,0.894252,0.651344
good,135.3218,0.001934,1.0,0.797148,0.839922,0.580692
good,150.4678,0.004722,0.891854,0.760092,0.748557,0.843737
good,169.1917,0.020952,0.718437,0.673212,0.718544,0.92566
good,165.8959,0.031307,0.812639,0.615936,0.921663,0.427916
good,151.2133,0.022249,0.779192,0.981163,0.791518,0.739184
good,157.9935,0.017277,0.829402,0.702635,0.8581,0.775302
good,164.6696,0.013221,0.887165,0.694085,0.922254,0.598409
good,158.8444,0.027166,0.969732,0.636595,0.665586,0.589719
good,134.1277,0.040342,0.913308,0.648137,0.720464,0.887811
good,169.4191,0.0,0.949751,0.762217,0.799627,0.537413
good,144.0898,0.002572,0.993885,0.683766,0.935881,0.653472
good,121.174,0.007065,0.765481,0.851908,0.697405,0.638766
good,153.876,0.0,0.998812,0.815891,0.821571,0.510526
good,141.1049,0.010793,0.762465,0.894052,0.814983,0.585878
good,143.515,0.014352,1.0,0.836628,0.72946,0.608565
good,142.4477,0.020732,0.906493,0.84471,0.799999,0.500917
good,156.5726,0.004455,0.919171,0.63947,0.808168,0.776216
good,178.2586,0.007362,1.0,0.912476,0.774781,0.690492
good,140.4768,0.005219,0.74146,0.670956,0.558042,0.706848
good,171.5753,0.01714,0.878778,0.719559,1.0,0.818355
good,130.161,0.039493,1.0,0.668807,0.894395,0.673083
good,119.8974,0.003592,0.945227,0.871844,1.0,0.717519
good,122.313,0.002771,0.836123,0.759219,0.782338,0.73263
good,171.664,0.019095,0.701553,0.837043,0.633738,0.613735
good,175.2052,0.0,1.0,0.854114,0.845267,0.528215
good,149.9725,0.007998,0.79406,0.774131,1.0,0.783784
good,145.3644,0.018416,0.833374,0.874134,0.688262,0.792199
good,125.7552,0.010512,0.971973,1.0,0.586419,0.547363
good,148.9956,0.02272,0.818183,0.787799,0.816211,0.683191
good,148.7031,0.014787,1.0,0.772312,0.944621,0.692274
good,139.1928,0.011627,0.723816,0.667669,0.745553,0.714721
good,174.5236,0.01063,0.785759,0.900582,0.838331,0.839147
good,164.5756,0.021757,0.911967,0.916889,0.910235,0.813611
good,163.8894,0.014166,0.807127,0.803306,0.77964,0.588844
good,173.9644,0.014864,0.785443,0.96067,0.831464,0.819382
good,144.4672,0.022137,0.937528,0.812539,0.757202,0.748065
good,158.998,0.000579,1.0,0.995489,0.834631,0.802369
good,149.7382,0.007414,0.965547,0.702093,0.857095,0.620898
good,137.428,0.016759,0.97385,0.831399,0.826391,0.484584
good,146.9968,0.0,0.885203,0.799369,0.814187,0.696282
good,157.5355,0.021798,0.910421,0.916313,0.578479,0.579702
good,156.608,0.015069,0.802456,0.852306,0.893502,0.609148
good,140.3278,0.0,0.87105,0.794527,0.714033,0.637417
good,149.231,0.026031,0.845445,0.691553,0.968129,0.783195
good,130.5089,0.023559,0.832754,0.923012,0.778428,0.484479
good,141.4438,0.00445,0.820105,0.524545,0.808104,0.455702
good,148.096,0.0,0.781306,0.865793,0.889846,0.604561
good,158.1837,0.0,0.967818,0.941296,0.798848,0.64705
good,114.7798,0.014268,0.939306,0.843452,0.834964,0.528012
good,151.9444,0.004647,1.0,0.872224,0.846609,0.704798
good,135.7569,0.005197,1.0,0.692566,0.821638,0.711933
good,150.0214,0.017136,1.0,0.817132,0.869601,0.663405
good,147.0711,0.020608,1.0,0.954624,0.503906,0.498612
good,181.1374,0.008606,0.845432,0.730194,0.689425,0.607193
good,141.8546,0.00898,0.791862,0.910018,0.81078,0.717734
good,151.3562,0.008721,0.816378,0.622153,0.892321,0.682259
good,168.3922,0.019524,1.0,0.754071,0.722737,0.923227
good,167.3007,0.0,0.921258,0.884787,0.797651,0.545787
good,147.2129,0.017321,0.816774,0.886444,0.65929,0.721167
good,179.1041,0.022178,1.0,0.783674,0.840796,0.648064
good,144.0124,0.021092,0.795603,0.899987,0.868789,0.554184
good,164.5412,0.040283,0.959991,0.567362,1.0,0.434248
good,124.2423,0.0,0.855119,0.566649,0.595231,0.616152
good,138.9831,0.011269,0.921706,0.974587,0.81548,0.75184
good,145.3696,0.028781,1.0,0.727195,0.684011,0.627397
